function	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S6	S7	S8	S9
RXN6666-4	2356.0	1014.25	409.0	431.0	1161.7	1257.25	232.34	633.33	895.92	808.1	1938.5	5308.25	2419.5	844.13	3535.5	1045.17	913.6	2051.75	832.68	3033.85	840.3799999999999	2494.9700000000007	1115.33	2261.7	2441.5	1083.9299999999996	1938.6	2199.67	1221.1	1242.5700000000004	764.9300000000002	631.02	1632.6799999999996	719.87	1250.3	573.2199999999998	275.8	458.98	711.92	1813.02	626.2	8131.65	6043.42	3960.25	5502.33	7114.25	1619.35	1833.5	2320.82	1975.75	567.75
RXN6666-5	35613.36	3764.33	1872.19	1786.75	4356.1	4743.29	1369.11	5105.149999999999	4432.1	4402.73	5161.030000000002	30274.300000000007	10784.17	4247.5	15034.0	7728.709999999999	10743.4	7946.969999999998	8920.970000000001	8365.9	7783.32	35984.279999999984	8695.08	12026.38	10856.83	10876.88	7790.03	10178.3	5173.48	3306.77	2995.95	3018.42	18889.02	5176.190000000001	6145.9	2999.97	1894.95	2815.58	4163.27	6329.130000000001	3359.8	22523.52	15792.44	26438.05	21421.97	15199.42	4768.23	16097.61	20082.76	35591.53	2790.75
RXN6666-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN6666-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN8J2-140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.4	6.0	0.0	0.0	0.0	0.0	0.0	0.0
RXNI-2	21517.34	9325.66	4435.68	5152.0	5349.0	6046.08	6289.1	7324.58	4917.0	4524.86	2890.34	20416.76	8103.34	4085.92	7611.5	6347.68	10912.2	5853.16	4371.52	6818.7	6063.440000000001	19785.42	5972.66	11851.56	9002.66	10876.36	5870.46	6476.18	3684.36	3970.04	4426.86	5248.04	18222.34	5970.48	9457.8	3590.94	3653.1	4318.96	4423.34	4753.08	4702.4	24638.46	15804.68	17222.58	16386.0	13955.02	4707.7	13085.18	24826.62	18037.98	4794.0
RXNI-3	13218.83	8666.58	4038.5	5012.0	4582.7	5717.79	6308.88	5554.28	4135.5	3951.53	2782.0	9962.05	6098.67	3411.6	7344.25	3327.5	5646.2	5419.47	3108.890000000001	6338.2	4188.0	12387.27	4509.780000000002	7026.98	7038.83	4787.28	4826.46	5202.17	2494.28	2386.67	3434.6	4048.37	5971.86	3315.0600000000004	7906.2	2187.77	2896.85	3351.63	3355.67	4092.68	3648.4	18698.47	11739.84	9073.65	7474.67	11967.17	3257.53	9865.17	17493.8	15487.0	4131.25
RXNMETA-12671	3699.0	3739.0	1966.67	2308.25	1498.83	2052.37	3145.37	2997.29	1539.25	1816.6	823.5	1352.63	1686.5	1782.3	816.25	2442.0	3690.1	1721.89	1470.5700000000004	1341.85	2526.71	3400.13	2291.36	2381.45	3096.5	3164.85	1331.48	1399.0	742.85	1676.35	1941.42	2167.35	3070.68	2328.32	3470.4	1727.55	1453.3	1706.15	1648.25	1108.16	2425.95	5971.65	4147.75	1000.5	2112.0	3265.25	1171.35	2858.67	6951.48	6193.58	1841.5
RXNMETA-12672	3699.0	3739.0	1966.67	2308.25	1498.83	2052.37	3145.37	2997.29	1539.25	1816.6	823.5	1352.63	1686.5	1782.3	816.25	2442.0	3690.1	1721.89	1470.5700000000004	1341.85	2526.71	3400.13	2291.36	2381.45	3096.5	3164.85	1331.48	1399.0	742.85	1676.35	1941.42	2167.35	3070.68	2328.32	3470.4	1727.55	1453.3	1706.15	1648.25	1108.16	2425.95	5971.65	4147.75	1000.5	2112.0	3265.25	1171.35	2858.67	6951.48	6193.58	1841.5
RXNN-404	17132.34	4520.83	2014.42	2157.5	4879.35	5760.79	1508.4899999999998	3560.05	4037.17	4292.48	5197.02	23018.460000000006	11900.42	4634.52	18582.0	4783.190000000001	7393.9	9827.08	7036.66	8393.65	4947.81	23181.28	4770.74	12437.13	9618.08	4203.56	7760.91	11421.61	5106.23	2174.890000000001	2218.56	2531.99	14363.97	4246.88	4464.05	2865.04	1369.45	2430.01	3034.34	6672.01	3930.8	17415.190000000002	8434.01	14326.6	12778.13	8980.95	2448.92	10310.0	12819.85	18832.31	3182.0
RXNQT-4191	13395.41	10412.16	5794.75	6896.75	4089.75	6062.08	9165.33	6670.15	3318.91	3985.11	2119.0	17353.6	3165.09	4224.43	3897.0	2350.67	3679.2	4602.33	3472.53	4512.95	4313.83	12551.6	3631.39	2068.81	4620.41	4456.7	2809.34	4279.5	1690.61	2286.8	3902.91	5340.95	4500.11	2712.01	9551.85	2334.35	3897.6	4187.55	3835.25	3097.06	4392.9	10723.39	5904.09	10042.0	6104.17	5870.09	1528.11	12726.09	25695.21	14834.25	5284.25
RXNQT-4366	4290.67	243.33	372.5	391.25	424.37	762.9200000000002	233.17999999999995	857.33	382.5	465.43	765.67	2175.5	1282.67	843.8	3472.25	736.67	670.6	1006.08	1000.33	1248.85	1099.25	4290.55	962.92	350.03	1093.33	1099.6799999999996	986.35	2529.59	857.93	287.07	384.18	389.52	1163.0099999999998	595.62	906.8	604.9699999999998	342.55	474.98	569.67	1292.02	682.45	4855.73	1873.84	3485.25	2420.84	2890.51	659.3499999999998	2621.25	2348.15	3583.83	330.75
S-2-HYDROXY-ACID-OXIDASE-RXN	6122.84	965.0	332.67	278.0	928.33	735.87	258.88	572.79	741.17	841.1	1274.67	6306.21	1888.5	712.4599999999998	216.25	1032.17	1061.6	2045.75	1096.7600000000002	1264.85	886.2199999999998	5938.38	941.41	2261.95	2016.0	1823.68	1509.85	864.5899999999998	939.35	679.5699999999998	669.6800000000002	615.02	2921.01	799.87	791.8	584.9699999999998	235.8	654.98	825.67	852.14	363.45	5391.56	3961.17	5382.08	5288.33	3866.34	1107.52	3307.25	4296.15	6358.66	541.0
S-ADENMETSYN-RXN	14036.82	4549.83	2171.42	2584.0	2525.25	3041.29	3390.8	3862.87	2474.0	2391.18	1444.67	12109.63	3489.42	1848.63	3815.5	2965.17	4194.6	3081.22	3688.65	3411.85	3198.63	12114.88	3590.11	4407.03	4218.08	5694.26	2962.78	3388.59	1748.1	2290.6900000000005	2412.5	2759.52	6910.84	2861.28	4733.15	1999.47	1774.55	2185.98	2305.17	2436.83	3182.37	12376.83	8116.84	11082.08	9059.47	7357.6100000000015	2346.45	8422.67	13426.98	16081.16	2346.5
S-ADENOSYLHOMOCYSTEINE-DEAMINASE-RXN	4600.0	977.33	387.0	460.0	1083.37	1223.92	233.17	872.83	930.58	838.43	1334.5	3842.75	2442.17	844.13	3548.75	667.17	913.6	2059.58	745.5	2190.35	1022.25	4770.63	788.25	2309.03	2107.33	1506.6799999999996	1972.77	2259.5	1139.85	243.07	476.85	394.35	1727.1799999999996	642.12	1406.3	545.05	331.05	521.65	789.75	1615.35	738.87	5933.48	3443.42	4031.63	3027.67	4315.26	1020.85	3118.0	2610.98	4134.75	645.25
S-FORMYLGLUTATHIONE-HYDROLASE-RXN	11204.75	4704.83	2166.42	2595.0	2636.88	3095.91	3334.17	2544.99	1940.0	1807.18	1377.67	14790.68	3990.92	2001.63	3643.5	1394.17	4658.6	3127.22	3001.65	3389.85	1961.63	14116.05	1787.86	5876.28	3752.08	2780.43	2690.73	3493.09	1786.18	1944.77	2144.25	2503.02	9546.84	3460.99	4144.15	2035.47	1697.55	1942.98	1786.17	2385.95	3061.95	9525.07	5921.84	11113.75	5973.5	5999.17	1507.1799999999996	8604.34	14297.98	14534.16	2366.75
SAICARSYN-RXN	17737.82	4555.83	2181.42	2584.0	2525.25	3041.29	3390.8	3865.87	2474.0	2397.18	1444.67	15482.63	3492.42	1848.63	3815.5	2968.17	4196.6	3081.22	3690.65	3411.85	3207.63	16279.88	3608.86	4407.03	4219.08	5718.76	2960.4	3399.59	1753.85	2293.4400000000005	2382.5	2654.52	7287.84	2828.16	4742.15	2040.47	1778.55	2187.98	2307.17	2464.83	3166.62	12536.83	8574.84	14300.08	9480.47	7821.1100000000015	2459.45	10386.67	15206.98	20690.160000000003	2349.5
SALICYLATE-1-MONOOXYGENASE-RXN	5000.85	936.25	148.0	100.0	835.83	505.62	99.9	161.13	680.09	428.6	20.85	6273.13	2053.0	427.79	48.25	359.69	2073.6	1249.0	638.9	200.6	407.85	6568.39	424.24000000000007	3624.45	1616.5	562.51	718.35	221.44	736.85	211.14	282.51	396.94	4858.26	1146.54	382.5	858.89	193.8	452.06	422.59	715.36	331.45	5090.15	2206.59	4684.0	3004.99	1917.25	493.1	3089.25	3685.74	5484.4	374.25
SAMDECARB-RXN	6189.0	4192.33	1741.0	2229.0	1935.8	2297.79	3191.04	3238.45	1847.33	1757.83	663.5	5067.88	1599.17	763.5	311.0	1672.33	1333.5	1765.83	1214.43	2051.5	1245.12	3289.83	1677.92	2542.08	1880.33	2516.5	1389.38	497.0	586.33	1784.75	1821.0	1856.0	2979.83	1154.87	3720.5	927.0	1317.75	1636.5	1427.5	1133.62	3098.25	7463.83	4450.67	4579.58	3886.34	3091.01	1212.0	5477.0	9489.83	9759.5	1939.25
SARCOX-RXN	45123.37	4332.25	2436.5	3045.0	6393.0	8555.5	1645.19	2892.19	4574.5	4495.0	10464.19	50286.82	15604.0	5011.97	32325.75	3943.22	5920.0	10474.5	5954.56	20256.5	5657.03	53533.82	5221.22	9920.0	10105.5	3064.25	13035.0	17996.690000000002	7205.0	1771.8	3248.0	2006.5	10747.5	3323.0	7306.4	3138.5	1195.0	2792.5	2901.5	12129.1	4256.0	16532.14	13617.0	36900.5	13613.65	14788.86	4451.18	22767.32	25439.5	51333.81	3725.5
SEDOHEPTULOKINASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	1045.17	3.25	3.67	0.0	0.0	0.0	1.0	8.17	0.0	3.0	0.0	3495.33	1.0	0.0	2.75	30.0	0.0	0.0	19.25	0.0	4.17	572.1600000000002	39.25	0.0	1.0	39.75	2.0	9.0	2.0	1.5	2.0	2.5	586.33	3.0	0.0	2.0	2.0	4.0	1.5	0.0	5.0	137.66	310.5	1448.5	895.67	139.84	105.17	531.0	1316.33	478.83	2.0
SELENOCYSTEINE-LYASE-RXN	12519.65	3594.83	1788.42	2151.0	1428.55	1832.04	3124.79	3361.87	1626.08	1544.08	110.5	10210.38	1052.92	1003.16	282.75	2350.17	3228.0	1001.33	2914.390000000001	1260.0	2385.09	10150.41	2828.44	2145.33	2156.58	4759.58	1102.8000000000004	1257.75	709.7499999999999	2209.67	1907.0	2286.0	5808.16	2275.29	3780.25	1449.25	1557.75	1775.0	1726.25	934.12	2594.42	7552.68	5689.42	10057.33	6577.3	4461.8600000000015	1495.1	7503.17	12577.16	14823.58	1731.75
SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	364.34	3.0	21.0	4.0	25.0	4.0	34.17	81.67	7.25	52.0	17.17	861.58	20.0	2.33	30.5	133.84	33.0	30.0	300.8300000000001	0.0	111.67	377.58	53.33	0.0	0.5	16.5	8.25	22.42	9.25	19.0	3.0	7.5	64.0	1.0	19.5	1.75	13.0	2.0	8.75	12.0	26.25	62.41	100.75	448.5	306.5	64.59	61.67	395.08	171.0	421.08	73.0
SERINE--PYRUVATE-AMINOTRANSFERASE-RXN	364.34	3.0	21.0	4.0	25.0	4.0	34.17	81.67	7.25	52.0	17.17	861.58	20.0	2.33	30.5	133.84	33.0	30.0	300.8300000000001	0.0	111.67	377.58	53.33	0.0	0.5	16.5	8.25	22.42	9.25	19.0	3.0	7.5	64.0	1.0	19.5	1.75	13.0	2.0	8.75	12.0	26.25	62.41	100.75	448.5	306.5	64.59	61.67	395.08	171.0	421.08	73.0
SERINE--TRNA-LIGASE-RXN	14086.82	4552.83	2185.42	2586.0	2550.25	3043.29	3424.3	3902.87	2480.0	2440.18	1445.17	12147.63	3503.42	1850.96	3837.0	2979.34	4227.6	3109.22	3760.15	3411.85	3251.3	12134.88	3604.19	4407.03	4218.58	5693.76	2944.4	3386.59	1750.85	2273.4400000000005	2379.5	2653.52	6912.84	2849.16	4735.15	1999.47	1781.55	2288.98	2305.17	2436.83	3154.62	12382.83	8116.84	11083.48	9059.8	7366.6100000000015	2346.45	8444.67	13429.98	16052.16	2419.5
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN	364.34	3.0	21.0	4.0	25.0	4.0	34.17	81.67	7.25	52.0	17.17	861.58	20.0	2.33	30.5	133.84	33.0	30.0	300.8300000000001	0.0	111.67	377.58	53.33	0.0	0.5	16.5	8.25	22.42	9.25	19.0	3.0	7.5	64.0	1.0	19.5	1.75	13.0	2.0	8.75	12.0	26.25	62.41	100.75	448.5	306.5	64.59	61.67	395.08	171.0	421.08	73.0
SERINE-O-ACETTRAN-RXN	14332.83	5756.75	2647.59	3144.0	4053.54	4873.1100000000015	3737.54	4652.62	3621.17	3514.95	3639.34	16223.05	7169.25	3145.75	11428.5	4855.52	6621.2	5553.1399999999985	6781.02	7583.2	4054.27	14524.09	4591.51	8258.9	6914.25	6258.36	5514.75	7424.51	3547.12	3851.04	3302.35	3617.37	11744.69	4519.1100000000015	6359.55	2675.27	2148.1	2895.63	3060.67	4969.82	3985.07	14357.72	10619.67	11576.41	12327.29	8887.78	3030.14	7638.75	15407.63	15547.32	3059.25
SHIKIMATE-5-DEHYDROGENASE-RXN	22272.85	19727.33	9336.76	11586.0	9126.65	11956.79	15148.83	10572.24	7677.75	7457.38	4261.7	25381.380000000005	10692.42	6643.8899999999985	11133.5	4764.87	10292.8	9629.86	7223.120000000001	11414.55	6849.81	22905.890000000007	6629.27	12269.43	10795.08	8420.96	7723.990000000002	8179.87	4168.55	4669.99	7507.769999999998	9084.22	12811.2	5424.92	16379.25	3975.82	6394.15	7372.28	6485.42	7020.32	8775.02	24318.38	15542.09	17410.08	13274.13	13260.86	4028.65	19680.76	40958.94	30863.04	9227.0
SHIKIMATE-KINASE-RXN	14406.32	7827.83	3741.42	4680.0	3627.75	4722.79	6367.8	5250.37	3363.0	3269.68	1468.17	13144.63	3778.92	2580.13	3887.5	2827.67	5007.1	3904.22	5329.3600000000015	4393.85	3750.84	13141.88	4212.469999999998	4851.53	4789.58	5645.76	3236.28	3701.09	1786.6	2750.6900000000005	3715.0	4059.02	7149.34	3939.28	7160.65	3149.4700000000007	2784.55	3327.48	3000.67	2942.33	5118.87	13591.33	8948.84	11366.58	9168.97	7508.1100000000015	2415.95	10881.67	19586.98	20482.160000000003	3770.0
SHIKIMATE-PQQ-RXN	6033.0	3892.5	2102.5	2480.25	1956.83	2648.37	3279.05	2273.78	1248.59	1358.6	1357.5	5404.13	2770.5	1999.3	3531.75	938.0	4278.1	2038.25	2644.5	3341.35	1725.09	10750.14	1654.2500000000002	3878.45	2923.0	1925.01	1827.86	2947.34	1362.1	1399.9399999999996	2011.01	2419.69	7320.01	2351.28	3699.4	1300.89	1495.3	1698.8100000000004	1388.59	1975.21	2748.7	6930.15	3691.09	4934.75	3779.0	3582.25	913.35	5397.0	10440.99	11157.25	2021.0
SIALATE-O-ACETYLESTERASE-RXN	8549.33	68.33	186.5	37.0	49.67	76.67	275.67	2268.33	458.33	605.3299999999998	28.0	5424.17	21.67	61.0	87.0	1231.5	909.0	8.83	2212.5	141.5	1787.33	3179.5	3188.67	45.33	1503.83	5562.5	439.0	495.0	91.83	1527.5	207.0	568.5	1571.33	817.0	827.0	25.5	392.0	28.0	702.5	254.5	330.5	4167.17	3367.17	3920.5	6219.67	4134.17	1431.33	2799.67	3037.83	11977.0	137.5
SIROHEME-FERROCHELAT-RXN	11402.25	7709.0	3673.92	4626.0	3464.95	4575.0	6195.25	4175.92	2880.75	3040.85	1423.0	12421.0	3700.25	2544.8	3818.0	1821.5	3987.1	3656.39	3724.89	4206.35	2537.67	12819.63	2878.61	4783.45	4173.75	3279.1	2629.86	3044.5	1347.1	2330.85	3253.17	3435.35	4970.18	3022.19	6327.65	2095.05	2483.3	2839.15	2340.25	2546.04	3994.95	7019.15	5286.75	9793.98	4731.0	4420.25	1142.35	9220.92	17568.480000000003	19104.58	3713.25
SORB6PDEHYDROG-RXN	770.4	6561.0	3204.0	4127.0	2195.0	3263.0	5735.0	2887.0	1768.0	1740.0	47.0	1472.0	532.0	1452.0	129.0	121.0	1475.0	1168.0	725.14	1881.0	1046.0	232.0	947.36	824.0	1084.0	689.0	526.76	268.0	122.5	1183.5	2416.0	2828.0	298.0	1668.24	4855.0	1775.0	2062.0	2229.0	1474.0	954.0	2936.5	2453.6	1376.0	235.6	115.8	290.6	141.6	3898.0	11744.0	5556.0	2827.0
SPERMACTRAN-RXN	1899.75	3572.25	1907.75	2319.25	1342.38	2048.62	3324.62	2116.87	1028.0	1395.25	680.0	1589.13	760.75	1235.83	224.75	668.67	1243.0	1559.39	1494.0700000000004	1261.75	1487.46	1555.75	1952.44	661.5	1393.25	2138.58	921.3	998.75	326.17	1512.17	1848.32	1701.25	517.75	1559.54	2861.75	1803.5	1259.5	1334.25	1307.5	782.16	3108.42	3263.5	1474.0	706.4	1146.83	1270.0	247.25	3345.5	6587.75	7312.5	1789.0
SPERMIDINE-DEHYDROGENASE-RXN	161.75	88.25	80.75	277.0	204.75	581.25	141.75	81.25	135.5	45.25	93.0	66.25	596.25	139.0	3363.0	37.5	182.5	69.64	181.14	1091.5	175.75	493.0	311.61	87.25	68.25	155.5	484.5	1407.5	375.5	333.75	602.5699999999998	61.5	77.0	1289.25	305.25	828.5	48.0	173.5	39.5	874.79	1209.25	224.0	187.5	221.0	3.5	110.0	13.0	642.75	603.0	4247.5	122.5
SPERMIDINESYN-RXN	7135.34	4207.33	1878.0	2222.0	2088.06	2221.03	3224.46	3490.3499999999995	1977.17	1841.83	698.5	5488.799999999998	1608.17	764.48	389.0	2357.68	1406.5	1798.83	1678.86	2107.5	1548.77	3519.33	1832.9	2523.58	1894.33	4068.49	1383.5500000000004	722.84	953.5	2635.76	2160.16	2336.34	3008.49	1341.88	3830.5	862.84	1461.75	1843.16	1774.34	1149.2	2485.42	10585.65	4840.51	4874.6399999999985	4424.66	4110.190000000001	1306.84	5667.16	9619.17	8357.0	2059.75
SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	946.0	3.0	28.0	0.0	33.0	15.0	40.0	507.0	230.0	358.0	39.0	29.0	94.0	22.0	125.0	963.0	59.0	56.0	233.0	47.0	282.0	0.0	315.0	75.0	370.0	422.0	0.0	25.0	1.0	23.0	31.0	0.0	0.0	39.5	29.0	8.0	2.0	152.0	0.0	42.0	48.0	274.0	0.0	163.0	0.0	159.0	0.0	16.0	7.0	112.0	77.0
SS-BUTANEDIOL-DEHYDROGENASE-RXN	1545.5700000000004	3441.5	1729.01	2100.0	1419.5	1720.5	2895.350000000001	1499.34	985.34	870.5	718.17	3735.0	873.5	1021.5	620.5	245.17	2161.5	680.0	596.97	1891.0	748.85	2357.83	802.36	1977.5	1074.5	1155.99	688.93	538.51	341.17	838.51	1519.66	1673.84	3266.15	1210.25	2790.5	609.84	1184.0	1167.16	861.84	740.34	1338.17	4526.1	1946.84	1447.6	1241.3	1615.1	481.1	2497.01	7604.33	3041.32	1529.5
STEROID-DELTA-ISOMERASE-RXN	904.0	739.0	60.0	83.0	642.0	410.0	23.68	58.66	653.34	356.0	16.0	2155.0	1157.0	0.0	3.0	120.0	259.0	1051.0	200.0	138.0	153.34	352.3400000000001	274.0	1959.0	794.0	190.66	458.0	32.34	371.0	43.34	154.66	196.34	2022.66	91.34	71.0	93.34	25.0	203.66	214.34	116.34	47.0	4049.0	1125.34	1200.0	2127.0	1006.0	161.0	664.0	1715.34	346.0	200.0
STEROL-GLUCOSYLTRANSFERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
STREPTOMYCIN-3-ADENYLYLTRANSFERASE-RXN	1068.5	9744.0	1604.0	2819.0	1298.5	1582.5	8301.0	1425.5	884.0	1269.5	23.5	1665.0	691.5	720.5	178.0	168.5	1480.5	1690.0	911.0	2735.0	1261.5	248.0	693.5	1144.5	903.5	674.5	382.5	128.5	66.5	805.0	2953.5	3868.5	209.5	832.0	2404.5	686.0	1034.0	1387.5	730.5	446.5	1568.5	1243.5	896.0	31.9	96.5	231.5	78.5	5013.0	17474.0	4844.0	1400.5
STREPTOMYCIN-6-KINASE-RXN	8108.83	280.33	297.0	303.25	271.37	376.92	333.17	900.33	247.83	523.4300000000002	640.5	5397.17	527.6700000000002	717.13	168.75	620.67	740.6	1019.22	806.5	345.85	1180.25	8013.55	1107.0	326.03	1366.83	911.85	723.73	887.75	486.68	393.65	597.92	456.85	1478.1799999999996	1282.5700000000004	689.8	1292.8	304.05	454.65	567.5	751.6400000000001	1251.2	6187.07	3861.17	6947.65	3273.5	5072.17	1018.68	5252.42	4544.48	11215.0	352.75
SUCCARGDIHYDRO-RXN	2759.42	7553.5	3560.42	4555.0	3270.08	4476.12	5990.29	3392.21	2626.75	2539.35	1401.17	5952.88	2964.75	2296.13	3666.5	908.84	2391.1	3451.25	2909.65	4031.35	1854.13	2952.63	1732.44	3099.2	3085.75	1403.1	2417.86	2891.17	1234.1	2012.85	2969.35	3421.85	1852.18	1942.19	5837.15	1732.05	2314.3	2625.15	2086.75	2397.87	3539.45	5877.15	3646.75	3042.75	2232.33	2785.75	772.85	5032.42	13703.48	7003.91	3390.5
SUCCCOASYN-RXN	28157.68	9100.91	4342.84	5168.0	5050.5	6082.58	6782.940000000001	7732.08	4948.0	4782.36	2890.6800000000007	24219.26	6978.84	3697.26	7633.75	5934.18	8389.2	6162.44	7410.71	6823.7	6430.76	24229.76	7215.969999999998	8814.06	8436.16	11385.61	5887.46	6774.52	3494.36	4545.540000000001	4757.0	5307.04	13821.68	5648.98	9466.3	3998.94	3549.1	4367.96	4610.34	4873.66	6307.9	24798.46	16275.68	21946.96	18193.34	14724.02	4719.7	16845.34	26853.96	32096.48	4693.0
SUCCDIAMINOPIMDESUCC-RXN	11312.99	7772.83	3722.42	4611.0	3652.75	4641.79	6245.97	3960.04	2813.0	2692.6800000000007	2003.34	12918.63	3642.92	2522.46	3711.0	1306.51	4045.1	3598.22	3243.620000000001	5126.85	2426.8	12524.88	2292.8	4715.53	3755.08	2808.76	3012.28	3236.76	1773.1	2179.69	3237.5	3790.02	6997.34	2706.78	6704.65	2022.97	2597.55	3016.48	2429.67	2917.83	3876.37	10684.33	6951.84	11156.23	6546.3	6305.1100000000015	1699.95	10470.67	19257.98	15717.49	3699.0
SUCCGLUALDDEHYD-RXN	2997.92	7556.75	3564.09	4555.0	3270.08	4476.12	5990.29	3397.38	2626.75	2539.35	1401.17	6002.88	2965.75	2296.13	3667.25	909.34	2391.1	3451.25	2910.4	4031.35	1856.3	2989.46	1756.69	3099.2	3085.75	1404.85	2417.86	2893.17	1234.1	2015.05	2969.35	3421.85	1902.51	1942.19	5837.75	1732.05	2314.3	2625.15	2086.75	2398.27	3539.45	5877.15	3666.25	3423.25	2236.33	2788.75	772.85	5071.09	13911.81	7044.74	3390.5
SUCCGLUDESUCC-RXN	1903.92	7550.25	3556.75	4555.0	3270.08	4476.12	5989.29	3386.04	2626.75	2536.35	1398.17	3090.88	2963.75	2296.13	3663.75	878.8399999999998	2391.1	3451.25	2890.4	4031.35	1849.96	2704.8	1693.19	3099.2	3084.75	1368.35	2415.86	2881.17	1232.1	2011.35	2967.35	3420.35	1327.85	1939.19	5837.15	1732.05	2312.3	2623.15	2085.25	2387.87	3534.45	5800.15	3450.25	943.25	1719.33	2689.75	727.85	4762.75	12545.15	6895.08	3388.5
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	32560.18	9139.66	4426.84	5172.0	5198.5	6146.58	6966.27	9335.41	6006.0	5942.36	3024.01	24562.59	7188.84	3809.26	7922.0	8554.01	10217.2	6280.44	9027.63	6955.7	9017.26	24263.09	10323.72	8986.06	10290.16	13952.86	6427.46	7011.85	3568.36	4875.54	4923.0	5349.04	13973.68	6057.98	10574.3	4046.94	3827.1	4699.96	5368.34	5073.66	6507.9	25593.12	17078.68	22577.960000000006	18343.01	15600.36	4903.37	16926.670000000002	26903.96	35890.65	4847.0
SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	4661.33	4223.58	1935.5	2487.25	2175.87	2806.42	3078.67	2219.83	1814.58	1671.9299999999996	1357.5	3924.92	2673.17	1570.3	3595.0	657.0	1634.1	2628.08	1059.89	3084.85	1506.58	4309.8	1225.78	2699.53	2543.83	1385.6	1881.98	2342.0	1177.4299999999996	885.65	1540.35	1760.35	1852.68	1349.57	3601.8	1463.55	1328.05	1597.15	1433.25	2035.35	1766.95	7046.32	4003.42	3700.5	2835.67	4409.92	1061.6799999999996	4549.67	8237.48	4798.25	1955.25
SUCCINYLDIAMINOPIMTRANS-RXN	12943.76	6460.83	2826.42	3436.0	4436.28	5362.41	3792.51	3509.33	3566.5	3444.38	3479.01	15692.51	8238.92	3479.89	10663.0	2574.850000000001	5126.8	7153.719999999998	4765.74	6743.55	3413.76	15880.48	3145.02	8842.68	7206.08	3500.13	5703.93	7309.93	3601.38	2772.57	2923.45	3161.2200000000007	8677.54	3686.39	5648.75	2846.57	1974.15	2673.28	2868.67	5033.65	4026.35	15964.53	9986.34	12306.91	9448.33	10554.01	2534.55	9904.67	14989.28	16660.32	3394.25
SUCCORNTRANSAM-RXN	766.0	6570.0	3204.0	4127.0	2237.63	3274.62	5769.37	2893.12	1794.0	1740.0	47.0	1234.38	539.0	1452.0	129.0	123.0	1475.0	1393.0	2005.14	1881.0	1050.0	816.0	982.36	829.25	1093.0	835.0	579.76	1037.0	209.0	1340.7	2469.25	2977.0	318.0	1364.24	4910.6	1298.5	2123.0	2215.0	1482.0	917.02	2962.0	2545.0	1438.0	90.25	113.0	399.0	155.0	3900.0	11744.0	5544.0	2827.25
